"id","name","image","modified","updated_by_id","listened_count"
"629","Миха Гам","images/artists/image_62DbJ8h.jpg","6/12/2023 12:05:51.-1f+00","22","0"
"630","Ваня Дмитриенко","images/artists/image_jMykbOU.jpg","7/12/2023 04:22:48.-1f+00","22","0"
"631","Enrique Iglesias","images/artists/image_xXnYV6v.jpg","7/12/2023 04:22:49.-1f+00","24","0"
"632","ELSEA","images/artists/image_JlV1HB8.jpg","7/12/2023 04:35:01.-1f+00","22","0"
"633","OLEYNIK","images/artists/image_KkJq4KA.jpg","7/12/2023 04:50:35.-1f+00","24","0"
"634","Мобильные Блондинки","images/artists/image_D4ezESf.jpg","7/12/2023 05:21:30.-1f+00","24","0"
"635","TARAS","images/artists/image_C3EFVL5.jpg","7/12/2023 05:29:06.-1f+00","22","0"
"636","Radu Sirbu","images/artists/image_Bjt5BwQ.jpg","7/12/2023 05:38:04.-1f+00","24","0"
"637","Rita Dakota","images/artists/image_MigJUUv.jpg","7/12/2023 06:41:11.-1f+00","23","0"
"638","Наадя","images/artists/image_4roNTmv.jpg","7/12/2023 06:51:26.-1f+00","23","0"
"639","Моральный кодекс","images/artists/image_eWqzbdO.jpg","7/12/2023 07:34:26.-1f+00","23","0"
"640","Elvira T","images/artists/image_883gwZN.jpg","7/12/2023 10:29:46.-1f+00","24","0"
"641","Лоя","images/artists/image_sZ6uBWW.jpg","7/12/2023 10:49:33.-1f+00","24","0"
"642","Юта","images/artists/image_rtVKHVD.jpg","7/12/2023 11:39:41.-1f+00","25","0"
"643","Лёша Свик","images/artists/image_nHtQ4kd.jpg","8/12/2023 04:15:46.-1f+00","22","0"
"644","Centr","images/artists/image_bHgds7e.jpg","8/12/2023 04:37:07.-1f+00","24","0"
"645","Rigos","images/artists/image_jm40Rdz.jpg","8/12/2023 04:59:05.-1f+00","24","0"
"646","ОУ74","images/artists/image_sfGuJ3A.jpg","8/12/2023 05:46:09.-1f+00","24","0"
"647","Murovei","images/artists/image_7Vwyl7p.jpg","8/12/2023 05:53:06.-1f+00","24","0"
"648","Принцип","images/artists/image_R899pH4.jpg","8/12/2023 05:59:57.-1f+00","24","0"
"649","5ПЛЮХ","images/artists/image_aSR2Wmz.jpg","8/12/2023 06:08:38.-1f+00","24","0"
"650","Arxi","images/artists/image_QyM6oUo.jpg","8/12/2023 06:09:21.-1f+00","24","0"
"651","Птаха","images/artists/image_ybE49qU.jpg","8/12/2023 07:36:57.-1f+00","24","0"
"654","Жанна Фриске","images/artists/image_O9frTgC.jpg","8/12/2023 08:48:00.-1f+00","23","0"
"655","Ян Марти","images/artists/image_oPciD7b.jpg","8/12/2023 11:12:33.-1f+00","25","0"
"652","Mary Gu","images/artists/image_25M0qkK.jpg","8/12/2023 07:53:40.-1f+00","24","0"
"653","Драгни","images/artists/image_rXexRhk.jpg","8/12/2023 08:02:10.-1f+00","24","0"
"656","JANAGA","images/artists/image_7e9rNiM.jpeg","9/12/2023 09:06:23.-1f+00","1","0"
"657","RASA","images/artists/image_g5rXIFp.jpg","9/12/2023 04:42:35.-1f+00","24","0"
"658","DJ Leonid Rudenko","images/artists/image_IZHxSp5.jpg","9/12/2023 04:45:45.-1f+00","1","0"
"659","Элджей","images/artists/image_iN5Ndwm.jpg","9/12/2023 06:19:52.-1f+00","22","0"
"660","Сливки","images/artists/image_DKLAwgo.jpg","9/12/2023 06:52:25.-1f+00","24","0"
"661","МУККА","images/artists/image_zssfmtD.jpg","9/12/2023 07:31:02.-1f+00","22","0"
"662","Три дня дождя","images/artists/image_xgaJWU4.jpg","14/12/2023 06:09:59.-1f+00","23","0"
"664","Syke Dali","images/artists/image_D2SyMYs.jpg","14/12/2023 06:26:24.-1f+00","1","0"
"665","Даня Милохин","images/artists/image_lLcnDkb.jpg","14/12/2023 06:44:07.-1f+00","22","0"
"666","Надежда Кадышева","images/artists/image_mNLePbK.jpg","14/12/2023 06:52:59.-1f+00","24","0"
"667","Masha Hima","images/artists/image_BqWkyOH.jpg","14/12/2023 07:15:59.-1f+00","23","0"
"668","ХАНЗА","images/artists/image_U4gWt6r.jpg","14/12/2023 07:18:15.-1f+00","22","0"
"669","OWEEK","images/artists/image_LEJ6f8I.jpg","14/12/2023 07:20:43.-1f+00","22","0"
"670","BLACKPINK","images/artists/image_N1jpXsm.jpg","14/12/2023 07:41:08.-1f+00","23","0"
"671","Юрий Кононов","images/artists/image_A9AUtbm.jpg","14/12/2023 07:41:54.-1f+00","1","0"
"672","Pavel Murashov","images/artists/image_aIIaghb.jpg","14/12/2023 07:52:13.-1f+00","22","0"
"673","Рекорд Оркестр","images/artists/image_HG8DFJD.jpg","14/12/2023 09:05:38.-1f+00","22","0"
"674","BTS","images/artists/image_MRN7P55.jpg","14/12/2023 09:29:08.-1f+00","23","0"
"675","Индаблэк","images/artists/image_RsNqmw9.jpg","14/12/2023 09:29:32.-1f+00","25","0"
"676","qurt","images/artists/image_DZqbd4B.jpg","14/12/2023 09:32:53.-1f+00","25","0"
"677","Скруджи","images/artists/image_T5ZsY99.jpg","14/12/2023 09:42:56.-1f+00","22","0"
"678","Антон Беляев","images/artists/image_FdmdRAO.jpg","14/12/2023 09:58:27.-1f+00","22","0"
"679","Елена Темникова","images/artists/image_HASablZ.jpg","14/12/2023 10:05:02.-1f+00","22","0"
"680","Gee Baller","images/artists/image_n6ffoH1.jpg","14/12/2023 10:07:10.-1f+00","25","0"
"681","NXN","images/artists/image_C6bHHOd.jpg","14/12/2023 10:56:20.-1f+00","22","0"
"682","Lil Pump","images/artists/image_NjzRPfi.jpg","14/12/2023 11:19:51.-1f+00","25","0"
"683","yngluv","images/artists/image_DWGCXzB.jpg","14/12/2023 11:32:03.-1f+00","22","0"
"684","[AMATORY]","images/artists/image_vQ8atE1.jpg","14/12/2023 11:53:13.-1f+00","22","0"
"685","Smokepurpp","images/artists/image_K2CpS7r.jpg","14/12/2023 12:19:25.-1f+00","25","0"
"686","Face","images/artists/image_7TAuLwJ.jpg","14/12/2023 12:20:48.-1f+00","23","0"
"687","Rio Da Yung Og","images/artists/image_4oiQcIX.jpg","14/12/2023 12:34:16.-1f+00","25","0"
"688","G4 Boyz","images/artists/image_L2pKG3N.jpg","14/12/2023 12:45:39.-1f+00","25","0"
"689","Brent Faiyaz","images/artists/image_ygIvk7c.jpg","15/12/2023 04:42:05.-1f+00","23","0"
"690","Andro","images/artists/image_Be9GlYd.jpg","15/12/2023 05:00:43.-1f+00","24","0"
"691","Andy Panda","images/artists/image_Zu9Xjmb.jpg","15/12/2023 05:10:57.-1f+00","24","0"
"692","Blago White","images/artists/image_WVjERiT.jpg","15/12/2023 05:16:45.-1f+00","24","0"
"693","Rakhim","images/artists/image_6v4ug3z.jpg","15/12/2023 05:20:53.-1f+00","24","0"
"694","The Limba","images/artists/image_sY1DC8w.jpg","15/12/2023 05:24:20.-1f+00","24","0"
"695","Polo G","images/artists/image_zLrRmo4.jpg","15/12/2023 05:33:56.-1f+00","23","0"
"696","Trippie Redd","images/artists/image_t5QeIsH.jpg","15/12/2023 05:35:48.-1f+00","23","0"
"719","Miley Cyrus","images/artists/image_SOZXfS5.jpg","15/12/2023 09:52:25.-1f+00","25","0"
"698","Konfuz","images/artists/image_rPDBV4D.jpg","15/12/2023 05:40:02.-1f+00","24","0"
"699","SUGA","images/artists/image_6XcxzNk.jpg","15/12/2023 05:44:25.-1f+00","23","0"
"700","MBAND","images/artists/image_sIZxrTA.jpg","15/12/2023 05:46:19.-1f+00","22","0"
"697","NERAK","images/artists/image_xVDKsrt.jpeg","15/12/2023 05:57:07.-1f+00","1","0"
"701","Young Scooter","images/artists/image_Dmsn1Hu.jpg","15/12/2023 06:09:30.-1f+00","23","0"
"702","OG Buda","images/artists/image_szydsxS.jpeg","15/12/2023 06:45:26.-1f+00","24","0"
"703","Yung Bans","images/artists/image_Ca5ewW8.jpg","15/12/2023 06:50:46.-1f+00","23","0"
"704","Gunna","images/artists/image_HXe8rG2.jpg","15/12/2023 07:03:11.-1f+00","23","0"
"705","Haart","images/artists/image_hyKyARh.jpg","15/12/2023 07:16:39.-1f+00","22","0"
"706","Queen","images/artists/image_IZeHPxA.jpg","15/12/2023 07:21:36.-1f+00","23","0"
"707","Мурат Тхагалегов","images/artists/image_2iE0fYQ.jpg","15/12/2023 07:31:36.-1f+00","1","0"
"708","SHAMI","images/artists/image_foHfeZx.jpg","15/12/2023 07:38:14.-1f+00","22","0"
"709","Kunteynir","images/artists/image_Pxvrses.jpg","15/12/2023 07:42:11.-1f+00","24","0"
"710","HOVO","images/artists/image_hKp8J8v.jpg","15/12/2023 07:49:51.-1f+00","22","0"
"711","TIMZ","images/artists/image_OuSL2CQ.jpg","15/12/2023 07:55:35.-1f+00","22","0"
"712","Lil Nas X","images/artists/image_xguQ66a.jpg","15/12/2023 09:15:31.-1f+00","25","0"
"713","SLAVA MARLOW","images/artists/image_1AT9usG.jpg","15/12/2023 09:19:46.-1f+00","22","0"
"714","Jack Harlow","images/artists/image_A9pguLQ.jpg","15/12/2023 09:21:37.-1f+00","25","0"
"715","Doja Cat","images/artists/image_MVehMd9.jpg","15/12/2023 09:31:25.-1f+00","25","0"
"716","Витя АК","images/artists/image_DUlpf8y.jpg","15/12/2023 09:35:23.-1f+00","22","0"
"717","Elton John","images/artists/image_DDJctCv.jpg","15/12/2023 09:35:40.-1f+00","25","0"
"718","Megan Thee Stallion","images/artists/image_MOgFa5T.jpg","15/12/2023 09:42:42.-1f+00","25","0"
"720","Cream Soda","images/artists/image_XJn9PWt.jpg","15/12/2023 09:54:09.-1f+00","24","0"
"721","Ханна","images/artists/image_7m5VFCw.jpg","15/12/2023 10:00:11.-1f+00","24","0"
"722","twenty one pilots","images/artists/image_P6RAkCe.jpg","15/12/2023 10:04:57.-1f+00","25","0"
"728","XOLIDAYBOY","images/artists/image_XzqRwDF.jpg","15/12/2023 11:25:32.-1f+00","25","0"
"724","Lizzo","images/artists/image_FyD525N.jpg","15/12/2023 10:14:08.-1f+00","24","0"
"725","Gucci Mane","images/artists/image_yg1l7SM.jpg","15/12/2023 10:48:05.-1f+00","24","0"
"726","Rammstein","images/artists/image_adL0MjL.jpg","15/12/2023 10:49:42.-1f+00","23","0"
"727","Виктор Цой","images/artists/image_xXy7SGZ.jpg","15/12/2023 11:17:19.-1f+00","25","0"
"729","ELMAN","images/artists/image_YDTAxWV.jpg","15/12/2023 12:31:14.-1f+00","22","0"
"730","Гузель Хасанова","images/artists/image_quI8NyZ.jpg","15/12/2023 12:35:53.-1f+00","22","0"
"731","masstank","images/artists/image_Grmufal.jpg","15/12/2023 12:44:14.-1f+00","22","0"
