"id","name","image","modified","year","trend","updated_by_id"
"983","Ля-Ля-Фа","images/albums/image_elW1oTS.jpg","9/12/2023 07:44:17.-1f+00","1993","f","24"
"984","Good Bye, Мой Мальчик","images/albums/image_0tKlOVP.jpg","9/12/2023 07:51:30.-1f+00","1991","f","24"
"985","P.R.O. Любовь","images/albums/image_A4ie21p.jpg","9/12/2023 08:00:18.-1f+00","2010","f","24"
"986","Суженый мой...","images/albums/image_7GOJPLp.jpg","9/12/2023 08:01:53.-1f+00","1994","f","22"
"987","В облака","images/albums/image_PqAoIci.jpg","9/12/2023 08:20:08.-1f+00","2006","f","24"
"988","Дневники Паши Артемьева","images/albums/image_DpDHa10.jpg","9/12/2023 08:26:13.-1f+00","2005","f","23"
"989","Я люблю вас всех - The Best","images/albums/image_r4GSepH.jpg","14/12/2023 06:00:30.-1f+00","1999","f","1"
"990","Взрослые песни","images/albums/image_i0gZV2Y.jpg","14/12/2023 06:03:44.-1f+00","2005","f","24"
"991","melancholia","images/albums/image_A4A8GcB.jpg","14/12/2023 06:11:11.-1f+00","2023","f","23"
"992","Все дела","images/albums/image_mBRS0ju.jpg","14/12/2023 06:13:27.-1f+00","2004","f","24"
"993","Шипы и розы - EP","images/albums/image_etlkEbb.jpg","14/12/2023 06:25:32.-1f+00","2021","f","22"
"994","Лови","images/albums/image_1XgOEBD.jpg","14/12/2023 06:26:46.-1f+00","2003","f","24"
"995","Транзит","images/albums/image_4RbtSe5.jpg","14/12/2023 06:36:45.-1f+00","2020","f","22"
"996","Байполар","images/albums/image_ef1mbb0.jpg","14/12/2023 06:37:20.-1f+00","2022","f","23"
"997","Нет слов","images/albums/image_yAtQ0k2.jpg","14/12/2023 06:38:18.-1f+00","2001","f","24"
"998","Когда ты откроешь глаза","images/albums/image_ZAkBXnO.jpg","14/12/2023 06:59:46.-1f+00","2021","f","23"
"999","Финансы поют романсы","images/albums/image_fUmMivS.jpg","14/12/2023 07:03:24.-1f+00","1999","f","24"
"1000","Острова любви","images/albums/image_XdMJfEt.jpg","14/12/2023 07:22:47.-1f+00","1997","f","24"
"1001","Ты знаешь, мама","images/albums/image_ksPfpLQ.jpg","14/12/2023 07:43:29.-1f+00","2002","f","1"
"1002","BORN PINK","images/albums/image_AVmbQwj.jpg","14/12/2023 07:49:17.-1f+00","2022","f","23"
"1003","Я московский","images/albums/image_S8kqbJN.jpg","14/12/2023 07:50:17.-1f+00","1996","f","24"
"1004","Олимп","images/albums/image_W1oBZl8.jpg","14/12/2023 08:44:55.-1f+00","2016","f","22"
"1005","THE ALBUM","images/albums/image_D56Jemk.jpg","14/12/2023 08:47:02.-1f+00","2020","f","23"
"1006","Я знал любовь","images/albums/image_Qowsddb.jpg","14/12/2023 08:49:43.-1f+00","1995","f","24"
"1007","Гостиница Разгульная","images/albums/image_GyY9Zzq.jpg","14/12/2023 09:14:10.-1f+00","1993","f","24"
"1008","Плохие привычки","images/albums/image_yIfqSc9.jpg","14/12/2023 09:35:34.-1f+00","2021","f","25"
"1009","BE","images/albums/image_GQXeJJ4.jpg","14/12/2023 09:36:42.-1f+00","2020","f","23"
"1010","Tonight","images/albums/image_JSkjWJY.jpg","14/12/2023 09:39:57.-1f+00","2019","f","24"
"1011","FACE YOURSELF","images/albums/image_RgHohX7.jpg","14/12/2023 09:49:17.-1f+00","2018","f","23"
"1012","Ты здесь","images/albums/image_8G36jvf.jpg","14/12/2023 09:49:38.-1f+00","1999","f","1"
"1013","Просто любить","images/albums/image_dNTR1UL.jpg","14/12/2023 10:05:03.-1f+00","2019","f","24"
"1014","TEMNIKOVA III: Не модные","images/albums/image_CeQl9bG.jpg","14/12/2023 10:07:17.-1f+00","2018","f","22"
"1015","THE GENETIC CODE (Диск 1)","images/albums/image_S4rHP0h.jpg","14/12/2023 10:09:33.-1f+00","2021","f","25"
"1016","Love Yourself 結 'Answer'","images/albums/image_pi3n3bl.jpg","14/12/2023 10:20:47.-1f+00","2018","f","23"
"1017","THE GENETIC CODE (Диск 2)","images/albums/image_ApmCWRD.jpg","14/12/2023 10:23:25.-1f+00","2021","f","25"
"1018","Live","images/albums/image_XbLpfeC.jpg","14/12/2023 10:27:40.-1f+00","2019","f","24"
"1019","7","images/albums/image_MRXfLoi.jpg","14/12/2023 10:36:57.-1f+00","2023","f","25"
"1020","TEMNIKOVA 4","images/albums/image_5JkLDYZ.jpg","14/12/2023 10:37:41.-1f+00","2019","f","22"
"1021","Шпана","images/albums/image_c5dwVM0.jpg","14/12/2023 10:49:34.-1f+00","2003","f","24"
"1022","Love Yourself 結 'Answer' (Диск 2)","images/albums/image_wuvEuXH.jpg","14/12/2023 10:55:31.-1f+00","2018","f","23"
"1023","Правильный Путь","images/albums/image_Kk3C1t5.jpg","14/12/2023 11:07:36.-1f+00","2003","f","24"
"1024","Sayonara bоль","images/albums/image_NmlKJld.jpg","14/12/2023 11:11:51.-1f+00","2023","f","22"
"1025","Цветы Из Камня","images/albums/image_KBxOU7O.jpg","14/12/2023 11:21:20.-1f+00","2003","f","24"
"1026","Lil Pump","images/albums/image_4X8MRPQ.jpg","14/12/2023 11:27:17.-1f+00","2017","f","25"
"1027","Волк","images/albums/image_tFipO2x.jpg","14/12/2023 11:34:48.-1f+00","1999","f","24"
"1028","Я - зима","images/albums/image_w6d8mZL.jpg","14/12/2023 11:35:45.-1f+00","2021","f","1"
"1029","Love Yourself 轉 'Tear'","images/albums/image_aUUdoTY.jpg","14/12/2023 11:39:34.-1f+00","2018","f","23"
"1030","Harverd Dropout","images/albums/image_3rCJjR7.jpg","14/12/2023 11:54:07.-1f+00","2019","f","25"
"1031","Sayonara Boy X","images/albums/image_4V6IWdJ.jpg","14/12/2023 12:12:00.-1f+00","2018","f","22"
"1032","Lil Pump 2","images/albums/image_jQCYBfr.jpg","14/12/2023 12:23:19.-1f+00","2023","f","25"
"1033","Hate Love","images/albums/image_OWurpUk.jpg","14/12/2023 12:23:47.-1f+00","2017","f","23"
"1034","REVENGE","images/albums/image_SH5WgqY.jpg","15/12/2023 04:03:45.-1f+00","2017","f","23"
"1035","Нежность моя","images/albums/image_ESpnhYe.jpg","15/12/2023 04:04:37.-1f+00","2006","f","22"
"1036","Искренний","images/albums/image_f5gcD3P.jpg","15/12/2023 04:14:45.-1f+00","2021","f","23"
"1037","Конвой","images/albums/image_Nh9H93I.jpg","15/12/2023 04:17:37.-1f+00","1998","f","24"
"1038","Глаза цвета неба","images/albums/image_LgVDtXH.jpg","15/12/2023 04:23:34.-1f+00","2001","f","22"
"1039","Сказочная Беседка","images/albums/image_uQawDP2.jpg","15/12/2023 04:26:52.-1f+00","2000","f","24"
"1040","Cinematic","images/albums/image_PA0Cf6i.jpg","15/12/2023 04:28:42.-1f+00","2019","f","1"
"1041","Death Race for Love","images/albums/image_5yz8lvL.jpg","15/12/2023 04:31:32.-1f+00","2019","f","23"
"1042","Анна","images/albums/image_mwPz3i5.jpg","15/12/2023 04:35:56.-1f+00","1994","f","22"
"1043","С днем рождения!","images/albums/image_ON7SfKO.jpg","15/12/2023 04:55:28.-1f+00","2005","f","22"
"1044","JANI GIPSY","images/albums/image_vh05p6W.jpg","15/12/2023 05:03:29.-1f+00","2021","f","24"
"1045","Императрица","images/albums/image_nIJrMgX.jpg","15/12/2023 05:07:37.-1f+00","1997","f","22"
"1046","Fighting Demons","images/albums/image_uuWTiL9.jpg","15/12/2023 05:10:31.-1f+00","2021","f","23"
"1047","PLATINUM 1","images/albums/image_GWSFnG4.jpg","15/12/2023 05:16:23.-1f+00","2021","f","1"
"1048","Странник мой","images/albums/image_KLpnpYd.jpg","15/12/2023 05:24:12.-1f+00","1992","f","22"
"1049","MOON FLAME","images/albums/image_ypPyfjV.jpg","15/12/2023 05:27:21.-1f+00","2019","f","24"
"1050","Диктофон и заметки","images/albums/image_fNJaUhg.jpg","15/12/2023 05:43:15.-1f+00","2023","f","24"
"1051","Без фильтров","images/albums/image_QII4NN3.jpg","15/12/2023 05:47:41.-1f+00","2016","f","22"
"1052","PLATINUM 2","images/albums/image_0P7IPae.jpg","15/12/2023 05:53:44.-1f+00","2021","f","1"
"1053","Синий цвет твоей любви","images/albums/image_mpyIPVn.jpg","15/12/2023 05:55:46.-1f+00","2022","f","24"
"1054","Future & Juice WRLD Present... WRLD ON DRUGS","images/albums/image_udow2sH.jpg","15/12/2023 05:58:20.-1f+00","2018","f","23"
"1055","В тон улицам","images/albums/image_V8scdfd.jpg","15/12/2023 06:10:40.-1f+00","2022","f","24"
"1056","Грубый возраст","images/albums/image_WZ0OcAU.jpg","15/12/2023 07:00:32.-1f+00","2018","f","22"
"1057","Сезон пожарче","images/albums/image_AOaS0zh.jpeg","15/12/2023 07:11:25.-1f+00","2013","f","24"
"1058","ZANOVO - EP","images/albums/image_aREOLmc.jpg","15/12/2023 07:25:07.-1f+00","2018","f","22"
"1059","Наш остров","images/albums/image_GHuWvYU.jpg","15/12/2023 07:26:14.-1f+00","2015","f","24"
"1244","...Baby One More Time","images/albums/image_SH5DewJ.jpg","20/12/2023 06:51:15.-1f+00","1999","f","24"
"1061","Innuendo (Deluxe Edition)","images/albums/image_k7RfDIU.jpg","15/12/2023 07:29:21.-1f+00","1991","f","23"
"1062","Мурат Тхагалегов ""Новый альбом-2023""","images/albums/image_sFvm5Uv.jpg","15/12/2023 07:33:29.-1f+00","2023","f","1"
"1063","Innuendo (Deluxe Edition) (Диск 2)","images/albums/image_JRBhVXi.jpg","15/12/2023 07:43:13.-1f+00","1991","f","23"
"1064","Родная","images/albums/image_NBg8p10.jpg","15/12/2023 07:45:48.-1f+00","2023","f","22"
"1065","Фри","images/albums/image_hvVT5uZ.jpg","15/12/2023 08:40:40.-1f+00","2016","f","24"
"1066","гости","images/albums/image_4ltspo2.jpg","15/12/2023 08:56:30.-1f+00","2021","f","22"
"1067","News of the World (Deluxe Edition) (2011 Remaster)","images/albums/image_oqCkhaR.jpg","15/12/2023 08:57:21.-1f+00","1997","f","23"
"1068","Я кайфую","images/albums/image_Cni9xYU.jpg","15/12/2023 08:59:39.-1f+00","2021","f","1"
"1069","Ghetto Space","images/albums/image_d47iZcv.jpg","15/12/2023 09:06:08.-1f+00","2014","f","24"
"1070","News of the World (Deluxe Edition) (2011 Remaster) (Диск 2)","images/albums/image_p2MMUS6.jpg","15/12/2023 09:09:07.-1f+00","1997","f","23"
"1071","ЛЕГЕНДАРНАЯ ПЫЛЬ","images/albums/image_PVd9387.jpg","15/12/2023 09:13:57.-1f+00","2020","f","22"
"1072","MONTERO","images/albums/image_F2dSvJW.jpg","15/12/2023 09:17:02.-1f+00","2021","f","25"
"1073","F&Q","images/albums/image_vAIRxft.jpg","15/12/2023 09:20:04.-1f+00","2017","f","24"
"1074","The Game","images/albums/image_sdvE5jg.jpg","15/12/2023 09:25:22.-1f+00","1980","f","23"
"1075","More Love","images/albums/image_ae3cdQN.jpg","15/12/2023 09:33:56.-1f+00","2018","f","24"
"1076","ЙАЙ","images/albums/image_6taNRSN.jpg","15/12/2023 09:45:11.-1f+00","2020","f","24"
"1077","The Miracle (Deluxe Edition)","images/albums/image_l9k3mEO.jpg","15/12/2023 09:45:24.-1f+00","1989","f","23"
"1078","Мысли, Ч. 1","images/albums/image_ZS8L5M7.jpg","15/12/2023 10:01:19.-1f+00","2018","f","24"
"1079","Vessel","images/albums/image_fsVpkVu.jpg","15/12/2023 10:08:08.-1f+00","2013","f","25"
"1080","MILLION DOLLAR: BUSINESS","images/albums/image_faKreRJ.jpg","15/12/2023 10:09:52.-1f+00","2021","f","22"
"1081","The Miracle (Deluxe Edition) (Диск 2)","images/albums/image_uwzqqwp.jpg","15/12/2023 10:13:43.-1f+00","1989","f","23"
"1082","Cuz I Love You","images/albums/image_gi2LBnf.jpg","15/12/2023 10:15:30.-1f+00","2019","f","24"
"1083","Trench","images/albums/image_EXBwfYn.jpg","15/12/2023 10:20:01.-1f+00","2018","f","25"
"1084","MILLION DOLLAR: HAPPINESS","images/albums/image_EKVbAUc.jpg","15/12/2023 10:43:34.-1f+00","2021","f","22"
"1085","Scaled And Icy","images/albums/image_bLRAo2r.jpg","15/12/2023 10:50:20.-1f+00","2021","f","25"
"1086","Lizzobangers","images/albums/image_Ai8Nz6I.jpg","15/12/2023 10:52:27.-1f+00","2013","f","24"
"1087","Herzeleid (XXV Anniversary Edition – Remastered)","images/albums/image_nwbrCvR.jpg","15/12/2023 11:00:08.-1f+00","1995","f","23"
"1088","Blurryface","images/albums/image_gC7UXb7.jpg","15/12/2023 11:00:36.-1f+00","2015","f","25"
"1089","TEMNIKOVA 5 PARIS","images/albums/image_v5pt7Kv.jpg","15/12/2023 11:04:31.-1f+00","2021","f","22"
"1090","Liebe ist für alle da (Special Edition)","images/albums/image_BZ9o0qd.jpg","15/12/2023 11:12:48.-1f+00","2009","f","23"
"1091","Special","images/albums/image_tNWtDQ4.jpg","15/12/2023 11:19:12.-1f+00","2022","f","24"
"1092","Клуб анонимных романтиков","images/albums/image_bnqalb0.jpg","15/12/2023 11:28:16.-1f+00","2023","f","25"
"1093","Big GRRRL Small World","images/albums/image_WdAHqbL.jpg","15/12/2023 11:31:12.-1f+00","2015","f","24"
"1094","Mutter","images/albums/image_mJPrASs.jpg","15/12/2023 11:38:12.-1f+00","2001","f","23"
"1095","Шумел камыш","images/albums/image_Nlozdni.jpg","15/12/2023 11:42:06.-1f+00","1994","f","22"
"1096","Тельняшка","images/albums/image_dyp49Uu.jpg","15/12/2023 11:45:58.-1f+00","1994","f","25"
"1097","Reise, Reise","images/albums/image_O1KkZMR.jpg","15/12/2023 11:48:53.-1f+00","2004","f","23"
"1098","Rosenrot","images/albums/image_3lAPBkn.jpg","15/12/2023 12:03:52.-1f+00","2005","f","23"
"1099","Азбука любви","images/albums/image_XjPc1CQ.jpg","15/12/2023 12:06:14.-1f+00","1995","f","25"
"1100","Sehnsucht","images/albums/image_00Bargr.jpg","15/12/2023 12:22:10.-1f+00","1997","f","23"
"1101","Акварель","images/albums/image_reQYxgj.jpg","15/12/2023 12:23:18.-1f+00","1998","f","25"
"1102","Я такая разная","images/albums/image_6wTdvco.jpg","15/12/2023 12:36:47.-1f+00","2001","f","25"
"1103","Чтобы кто-то узнал","images/albums/image_42j7LHV.jpg","16/12/2023 04:00:56.-1f+00","2022","f","22"
"1104","Восточные мелодии","images/albums/image_TJ5WCM8.jpg","16/12/2023 04:08:18.-1f+00","2021","f","1"
"1105","Верую","images/albums/image_LWk2Qpo.jpg","16/12/2023 04:08:48.-1f+00","2018","f","24"
"1106","Неизвестный исполнитель","images/albums/image_Y2RyVFe.jpg","16/12/2023 04:20:35.-1f+00","2019","f","22"
"1107","Оттуда, где я","images/albums/image_rdZb31v.jpg","16/12/2023 04:41:09.-1f+00","2016","f","22"
"1108","MONEYDEALER","images/albums/image_1fqYeMo.jpg","16/12/2023 05:03:36.-1f+00","2021","f","22"
"1109","Атомы сознаниЯ","images/albums/image_ZGUVJXa.jpg","16/12/2023 05:03:40.-1f+00","2002","f","24"
"1110","POPSTAR","images/albums/image_N1tk8uE.jpg","16/12/2023 05:19:12.-1f+00","2022","f","22"
"1111","Жизнь и свобода","images/albums/image_UYa4Yvx.jpg","16/12/2023 05:21:13.-1f+00","2001","f","24"
"1112","Я тебя забываю","images/albums/image_I5GDjsW.jpg","16/12/2023 05:24:28.-1f+00","2018","f","1"
"1113","СЕМЕЙНЫЙ БИЗНЕС","images/albums/image_9l4pGjW.jpg","16/12/2023 05:38:31.-1f+00","2020","f","22"
"1114","Я дома.","images/albums/image_Bivgu3V.jpg","16/12/2023 05:51:47.-1f+00","2019","f","24"
"1115","Мы едем домой...","images/albums/image_aoTb5c6.jpg","16/12/2023 05:59:51.-1f+00","2018","f","24"
"1116","Плохая","images/albums/image_7gD5r24.jpg","16/12/2023 06:05:20.-1f+00","2023","f","1"
"1117","За звездой","images/albums/image_DDmXzV9.jpg","16/12/2023 06:07:34.-1f+00","2007","f","24"
"1118","Воровал и буду воровать","images/albums/image_cGdPoop.jpg","16/12/2023 06:16:16.-1f+00","2019","f","1"
"1119","Ты полюбила хулигана","images/albums/image_X30wSQg.jpg","16/12/2023 06:23:54.-1f+00","2018","f","1"
"1120","Больше чем песни","images/albums/image_cMWKFwL.jpg","16/12/2023 06:31:02.-1f+00","2005","f","24"
"1121","Ева","images/albums/image_UOzMvFb.jpg","16/12/2023 06:43:40.-1f+00","2002","f","24"
"1122","Через сотни лет","images/albums/image_EJMnFIo.jpg","16/12/2023 07:01:58.-1f+00","2001","f","24"
"1124","Это сильнее меня (часть 1)","images/albums/image_t8JpDsD.jpg","16/12/2023 07:07:40.-1f+00","2000","f","24"
"1125","Это сильнее меня (часть 2)","images/albums/image_WWenwuF.jpg","16/12/2023 07:16:27.-1f+00","2003","f","24"
"1126","Best","images/albums/image_MZGEhIK.jpg","16/12/2023 07:29:12.-1f+00","2001","f","24"
"1127","Про любовь","images/albums/image_3kxbSlJ.jpg","18/12/2023 04:07:09.-1f+00","2019","f","22"
"1128","BOSS MAN","images/albums/image_0Ys0IAH.jpg","18/12/2023 04:13:23.-1f+00","2020","f","23"
"1129","Беги от меня","images/albums/image_BcI7pa9.jpg","18/12/2023 04:17:30.-1f+00","1999","f","24"
"1130","На воле","images/albums/image_16217n2.jpg","18/12/2023 04:22:19.-1f+00","2017","f","22"
"1131","Время песок ...","images/albums/image_Xmr9c3s.jpg","18/12/2023 04:30:12.-1f+00","2001","f","24"
"1132","Sayonara Boy ろ","images/albums/image_8AtSxfY.jpg","18/12/2023 04:44:08.-1f+00","2017","f","22"
"1133","Перезвоны","images/albums/image_qUQV10x.jpg","18/12/2023 04:45:47.-1f+00","2005","f","24"
"1134","Мой Высоцкий","images/albums/image_iKtsyWT.jpg","18/12/2023 04:55:02.-1f+00","2014","f","24"
"1136","Divenire","images/albums/image_7NHwR0p.jpg","18/12/2023 05:05:01.-1f+00","2007","f","22"
"1137","Poetica","images/albums/image_l2ARXgX.jpg","18/12/2023 05:13:48.-1f+00","2003","f","24"
"1138","Фронтовой альбом","images/albums/image_CFB9N3Q.jpg","18/12/2023 05:20:54.-1f+00","2001","f","24"
"1139","DAMN.","images/albums/image_UcupY5O.jpg","18/12/2023 05:30:30.-1f+00","2017","f","22"
"1140","Песни с окраины","images/albums/image_XJ8STZB.jpg","18/12/2023 05:32:08.-1f+00","1996","f","24"
"1141","DANSE MACABRE","images/albums/image_H426Lbt.jpg","18/12/2023 05:44:02.-1f+00","2023","f","23"
"1142","Paper Gods (Deluxe Version)","images/albums/image_CK1uppC.jpg","18/12/2023 06:06:53.-1f+00","2015","f","23"
"1143","To Pimp a Butterfly","images/albums/image_WqRKM2F.jpg","18/12/2023 06:16:24.-1f+00","2015","f","22"
"1144","Ultimate 2","images/albums/image_IGhKWWx.jpg","18/12/2023 06:47:23.-1f+00","2005","f","24"
"1157","Московская прописка","images/albums/image_V7fiwiF.jpg","18/12/2023 09:47:25.-1f+00","1991","f","23"
"1146","Реки Времён","images/albums/image_kXWXJDB.jpg","18/12/2023 07:15:09.-1f+00","2005","f","23"
"1173","Музыка нового тысячелетия","images/albums/image_XwqP7Jr.jpg","19/12/2023 04:53:33.-1f+00","2000","f","23"
"1147","Brett Young","images/albums/image_fONbiK1.jpg","18/12/2023 07:34:12.-1f+00","2017","f","1"
"1148","Реки времён (2007 Version)","images/albums/image_3Zxp98m.jpg","18/12/2023 07:40:20.-1f+00","2007","f","23"
"1149","Aaliyah","images/albums/image_7uagyjx.jpg","18/12/2023 07:51:14.-1f+00","2001","f","24"
"1150","КОРОЛЬ","images/albums/image_jLnjhjP.jpg","18/12/2023 08:08:48.-1f+00","2020","f","22"
"1151","Жить вопреки","images/albums/image_kwTmjRJ.jpg","18/12/2023 08:21:52.-1f+00","2011","f","23"
"1152","Звёзды и кресты","images/albums/image_mtrcenX.jpg","18/12/2023 08:41:11.-1f+00","2017","f","23"
"1153","I Care 4 U","images/albums/image_pMVHt7B.jpg","18/12/2023 09:04:07.-1f+00","2002","f","24"
"1154","Antipositive, Pt. 2","images/albums/image_DYWsNr5.jpg","18/12/2023 09:29:00.-1f+00","2018","f","22"
"1156","Падаю в небо","images/albums/image_Dc5DU61.jpg","18/12/2023 09:33:20.-1f+00","2012","f","25"
"1159","Давай поболтаем","images/albums/image_EIDU4yP.jpg","18/12/2023 10:31:04.-1f+00","1998","f","23"
"1160","За гранью слов","images/albums/image_2MK3YSp.jpg","18/12/2023 10:37:23.-1f+00","1991","f","25"
"1161","Wonder","images/albums/image_L2wuNok.jpg","18/12/2023 11:18:46.-1f+00","2016","f","25"
"1162","On In A Million","images/albums/image_2EbomAk.jpg","18/12/2023 11:25:48.-1f+00","1996","f","24"
"1163","Самая, самая","images/albums/image_MVSsBck.jpg","18/12/2023 11:26:00.-1f+00","1994","f","23"
"1164","Good Love","images/albums/image_4vRadOj.jpg","18/12/2023 11:42:39.-1f+00","2019","f","25"
"1165","2 кусочека колбаски","images/albums/image_6AUuLMn.jpg","19/12/2023 04:20:49.-1f+00","1993","f","23"
"1166","Tragic Kingdom","images/albums/image_uCKRMtA.jpg","19/12/2023 04:23:42.-1f+00","1995","f","22"
"1167","Age Ain't Nothing But a Number (Deluxe)","images/albums/image_6p4V83Y.jpg","19/12/2023 04:23:42.-1f+00","1994","f","24"
"1168","Черным по белому","images/albums/image_c7Tbzvr.jpg","19/12/2023 04:24:13.-1f+00","2023","f","1"
"1169","Белый вечер","images/albums/image_JWAcS0y.jpg","19/12/2023 04:29:57.-1f+00","1989","f","23"
"1170","Любовь - Это Яд","images/albums/image_Oy0ZHXO.jpg","19/12/2023 04:39:22.-1f+00","2003","f","23"
"1171","Return of Saturn","images/albums/image_jtjMHTb.jpg","19/12/2023 04:40:46.-1f+00","2000","f","22"
"1172","Let It Be","images/albums/image_RSEFSsP.jpg","19/12/2023 04:46:10.-1f+00","1970","f","24"
"1174","Ты моя жизнь","images/albums/image_udgu5kG.jpg","19/12/2023 04:53:52.-1f+00","2020","f","1"
"1175","Push and Shove","images/albums/image_Ec6i4aQ.jpg","19/12/2023 04:58:43.-1f+00","2012","f","22"
"1176","Abbey Road","images/albums/image_Df5B4tD.jpg","19/12/2023 04:59:07.-1f+00","1969","f","24"
"1177","Дрянь","images/albums/image_ilbaaRv.jpg","19/12/2023 05:02:08.-1f+00","1998","f","23"
"1178","ALI","images/albums/image_VP9ALSV.jpg","19/12/2023 05:12:36.-1f+00","2020","f","23"
"1179","Yellow Submarine","images/albums/image_tYr4AGk.jpg","19/12/2023 05:13:39.-1f+00","1969","f","24"
"1180","Magical Mystery Tour","images/albums/image_gocsUFU.jpg","19/12/2023 05:29:11.-1f+00","1967","f","24"
"1181","Молодой Король","images/albums/image_u5WpsfD.jpg","19/12/2023 05:32:38.-1f+00","2018","f","23"
"1182","Rock Steady","images/albums/image_jzTV2ba.jpeg","19/12/2023 06:22:22.-1f+00","2001","f","22"
"1183","Sgt. Pepper's Lonely Hearts Club Band","images/albums/image_ElRupBU.jpg","19/12/2023 05:43:55.-1f+00","1967","f","24"
"1184","Живой","images/albums/image_k3Os2sI.jpg","19/12/2023 05:44:08.-1f+00","2016","f","23"
"1185","Revolver","images/albums/image_7VCCFGa.jpg","19/12/2023 05:51:35.-1f+00","1966","f","24"
"1186","Rubber Soul","images/albums/image_pkBjLha.jpg","19/12/2023 06:00:05.-1f+00","1965","f","24"
"1187","Help!","images/albums/image_r1iKmDz.jpg","19/12/2023 06:08:09.-1f+00","1965","f","24"
"1188","Неизвестный-известный","images/albums/image_PExj5kS.jpg","19/12/2023 06:11:25.-1f+00","2017","f","1"
"1189","XL (Remastered 2007)","images/albums/image_urpNVo9.jpg","19/12/2023 06:19:13.-1f+00","2007","f","23"
"1190","The Singles 1992-2003","images/albums/image_5ZsZIPk.jpg","19/12/2023 06:23:40.-1f+00","2003","f","22"
"1191","Beatles For Sale","images/albums/image_9bAEyyd.jpg","19/12/2023 06:25:18.-1f+00","1964","f","24"
"1192","A Hard Day's Night","images/albums/image_WUFSOJ1.jpg","19/12/2023 06:41:01.-1f+00","1964","f","24"
"1193","Провокация","images/albums/image_MbN95Zc.jpg","19/12/2023 06:48:05.-1f+00","2003","f","23"
"1194","With The Beatles","images/albums/image_EH46tLN.jpg","19/12/2023 06:51:50.-1f+00","1963","f","24"
"1195","Please Please Me","images/albums/image_fByA5Jm.jpg","19/12/2023 07:02:46.-1f+00","1963","f","24"
"1196","Девочка с распущенной косой","images/albums/image_RHHYKKk.jpg","19/12/2023 07:12:31.-1f+00","2001","f","23"
"1197","The White Album (Диск 1)","images/albums/image_N1iz8N5.jpg","19/12/2023 07:16:42.-1f+00","1968","f","24"
"1198","Shine","images/albums/image_VKH7xWc.jpg","19/12/2023 07:25:54.-1f+00","2008","f","22"
"1199","The White Album (Диск 2)","images/albums/image_Ndytx02.jpg","19/12/2023 07:29:18.-1f+00","1968","f","24"
"1200","Играй, гитара","images/albums/image_MnbBl5C.jpg","19/12/2023 07:37:13.-1f+00","1995","f","23"
"1201","1","images/albums/image_cQCVcZU.jpg","19/12/2023 07:41:38.-1f+00","2000","f","24"
"1202","Формула позитива","images/albums/image_eTGVrig.jpg","19/12/2023 08:27:28.-1f+00","2012","f","23"
"1203","III","images/albums/image_1cJE7CJ.jpg","19/12/2023 08:30:01.-1f+00","2003","f","24"
"1204","Lovers Rock","images/albums/image_kNeKJQk.jpg","19/12/2023 09:12:59.-1f+00","2018","f","22"
"1224","Неолирика","images/albums/image_KRpF4bk.jpg","20/12/2023 05:13:31.-1f+00","2000","f","23"
"1206","Сделай шаг (Special Edition)","images/albums/image_BfLSfSR.jpg","19/12/2023 09:34:20.-1f+00","2009","f","25"
"1225","Antipositive, Pt. 1","images/albums/image_y8NXsSW.jpg","20/12/2023 05:13:53.-1f+00","2018","f","22"
"1207","Я просто медленно люблю","images/albums/image_mTVJZZK.jpeg","19/12/2023 10:03:10.-1f+00","2016","f","1"
"1245","Калейдоскоп","images/albums/image_xYnOtmt.jpg","20/12/2023 06:52:24.-1f+00","2020","f","22"
"1209","Будем жить","images/albums/image_6ct9Bri.jpg","19/12/2023 10:11:08.-1f+00","2009","f","25"
"1226","Love Story","images/albums/image_xjtOpRm.jpg","20/12/2023 05:21:52.-1f+00","2013","f","1"
"1205","Кельтский альбом","images/albums/image_EdTvOPw.jpeg","19/12/2023 10:21:31.-1f+00","2010","f","23"
"1210","Black Sunday","images/albums/image_oMMVFqW.jpg","19/12/2023 10:28:59.-1f+00","1993","f","22"
"1211","Синеглазые озёра","images/albums/image_L2NMkBt.jpg","19/12/2023 10:35:13.-1f+00","2004","f","25"
"1212","Cerrone by Bob Sinclar","images/albums/image_Ii5dLsw.jpg","19/12/2023 10:36:38.-1f+00","2001","f","24"
"1213","Неоклассика","images/albums/image_ioIPtMc.jpg","19/12/2023 10:49:00.-1f+00","2005","f","23"
"1214","Фуфаечка","images/albums/image_LqLOg3A.jpg","19/12/2023 11:00:19.-1f+00","2003","f","25"
"1215","Western Dream","images/albums/image_rjMpBiH.jpg","19/12/2023 11:12:55.-1f+00","2006","f","24"
"1216","III (Temples Of Boom)","images/albums/image_OIOIj6r.jpg","19/12/2023 11:13:38.-1f+00","1995","f","22"
"1217","Двенадцать Гитар Магистра","images/albums/image_mKWVrQ4.jpg","19/12/2023 11:15:12.-1f+00","2005","f","23"
"1218","Сосны-кедры","images/albums/image_z7uRxTF.jpg","19/12/2023 11:18:53.-1f+00","2003","f","25"
"1249","Седьмое чувство","images/albums/image_0X6PcL3.jpg","20/12/2023 07:16:47.-1f+00","2019","f","23"
"1220","Амадеус №146","images/albums/image_voUD9GG.jpg","19/12/2023 11:41:43.-1f+00","2002","f","23"
